,train,val,test
TCGA-RD-A7BT-01Z-00-DX1.1B0308B0-27EA-43A7-BE89-C5F7831AF243,True,False,False
TCGA-RD-A7BW-01Z-00-DX1.C8C51F10-BD65-44AC-BC95-4ED8D017D908,True,False,False
TCGA-RD-A8N0-01Z-00-DX1.4C91480F-E7D8-4E37-B528-F5E272F2F8CA,True,False,False
TCGA-RD-A8N9-01Z-00-DX1.70899C63-3C5D-4993-8215-F7452ADE134D,True,False,False
TCGA-BR-8370-01Z-00-DX1.9243927e-08a3-4d97-a8b8-bea795418039,True,False,False
TCGA-VQ-A8DT-01Z-00-DX1.C87953F7-A303-410E-9554-2022A79AF6CC,True,False,False
TCGA-VQ-A8DZ-01Z-00-DX1.3C4CB10D-8C8B-4828-B7D4-7058BDF4D39F,True,False,False
TCGA-VQ-A8E2-01Z-00-DX1.6B105EA8-4AF5-4CE0-B5B9-46332130B037,True,False,False
TCGA-BR-8371-01Z-00-DX1.89838852-2ec7-491f-bc29-2cecbda401df,True,False,False
TCGA-VQ-A8P3-01Z-00-DX1.1B018BDB-5C60-46D8-A014-CE8CA8ADA191,True,False,False
TCGA-VQ-A8P5-01Z-00-DX1.F3FDCB47-3426-400C-82A9-750012F95B3B,True,False,False
TCGA-VQ-A8PD-01Z-00-DX1.A9B601CB-83AA-4F0C-BB6D-DD88455FDEE9,True,False,False
TCGA-VQ-A8PF-01Z-00-DX1.D0353D95-5F56-4D33-B3DA-08AF9574334D,True,False,False
TCGA-VQ-A8PJ-01Z-00-DX1.19F00379-C001-49D2-9B22-6AE0791C8488,True,False,False
TCGA-VQ-A8PK-01Z-00-DX1.A13BCC99-05AC-4FEC-8BA8-0EDC92EAE02B,True,False,False
TCGA-VQ-A8PM-01Z-00-DX1.49FE7D00-2547-4936-803D-F4421C5E5BB3,True,False,False
TCGA-VQ-A8PP-01Z-00-DX1.46FE6CC6-A47C-47D3-B21B-A17CF1DDAC76,True,False,False
TCGA-VQ-A8PQ-01Z-00-DX1.D63AEF37-BAB9-4BFC-9F7E-33509A227B71,True,False,False
TCGA-VQ-A8PS-01Z-00-DX1.E93B2855-6350-4037-8C41-E781D887C790,True,False,False
TCGA-VQ-A8PY-01Z-00-DX1.EA2C7386-012A-442A-95B3-FFA12BD2684D,True,False,False
TCGA-VQ-A8PZ-01Z-00-DX1.EE25BECD-7611-48EC-B78C-27F5E5BDD5DF,True,False,False
TCGA-VQ-A91E-01Z-00-DX1.BF3BA276-5A18-4B45-881D-4523C42B5AD8,True,False,False
TCGA-VQ-A91K-01Z-00-DX1.42AFBDC4-809A-4245-8550-DE9B9A11F09F,True,False,False
TCGA-VQ-A91S-01Z-00-DX1.11BCF3BE-4C79-4F6F-92B5-2C45190DBD86,True,False,False
TCGA-VQ-A91Y-01Z-00-DX1.9401E1F3-4110-4F1E-99A0-36D4E1518650,True,False,False
TCGA-VQ-A923-01Z-00-DX1.86FE7ABA-9C93-4637-A71F-F3EBA2BB4BDF,True,False,False
TCGA-BR-8381-01Z-00-DX1.1a017141-7af0-4aba-8e07-18b9bd9ce6a3,True,False,False
TCGA-VQ-A924-01Z-00-DX1.736B41F3-9678-4FAF-AE86-FCAC4F6DCBD3,True,False,False
TCGA-VQ-A925-01Z-00-DX1.D9AB5ADD-B946-4994-A3F2-646888C69E0D,True,False,False
TCGA-VQ-A927-01Z-00-DX1.F4ACCDED-FBF5-4900-B000-638B3015EBFA,True,False,False
TCGA-VQ-A928-01Z-00-DX1.633B64F3-2F87-4C76-ABC4-4E03D04AF9EC,True,False,False
TCGA-VQ-A92D-01Z-00-DX1.13EF7944-C276-4A3B-B9B3-7DC65A82AD60,True,False,False
TCGA-VQ-A94O-01Z-00-DX1.83040E68-904F-4F7E-B4E1-34C860098228,True,False,False
TCGA-VQ-A94R-01Z-00-DX1.4F2367B3-6759-469C-90E5-0660102E86A6,True,False,False
TCGA-VQ-AA64-01Z-00-DX1.90641552-B556-4020-AA11-21E754BD5891,True,False,False
TCGA-VQ-AA68-01Z-00-DX1.CF6FBB15-5887-4406-946A-AF93918EC318,True,False,False
TCGA-VQ-AA6G-01Z-00-DX1.3BDB7578-931A-47DB-933F-C7CA7CD50EDE,True,False,False
TCGA-VQ-AA6J-01Z-00-DX1.212AF324-26E9-4807-A64B-6325D6E94507,True,False,False
TCGA-ZQ-A9CR-01Z-00-DX1.C9AC9991-7054-4068-A7AA-9D1EB7F040A3,True,False,False
TCGA-BR-6455-01Z-00-DX1.402682fe-98b4-4381-85da-98510db17af9,True,False,False
TCGA-BR-8483-01Z-00-DX1.0ddc4003-6d59-4b2b-9448-2755120de9f2,True,False,False
TCGA-BR-8592-01Z-00-DX1.5656d484-7850-467a-9d51-b6005a992225,True,False,False
TCGA-BR-8677-01Z-00-DX1.7b2468f0-636f-4447-ae26-05cacf24e9c4,True,False,False
TCGA-BR-6456-01Z-00-DX1.2cb7b656-95e1-4f34-99e6-77a051fb79e5,True,False,False
TCGA-BR-8686-01Z-00-DX1.8f559dd9-228e-4ed2-a7e4-16e04b80f05c,True,False,False
TCGA-BR-8690-01Z-00-DX1.e94544ed-62a3-41f3-95d5-f0ba9dfaa77f,True,False,False
TCGA-BR-A44T-01Z-00-DX1.46AA24E7-F2C9-418B-90AA-D6DA2896F5DE,True,False,False
TCGA-BR-A44U-01Z-00-DX1.8C665560-8CAC-4ABF-B2B2-17A76B3A9F14,True,False,False
TCGA-BR-A4CQ-01Z-00-DX1.B63282A5-154D-441B-BF96-5BB26CB6D95E,True,False,False
TCGA-BR-6457-01Z-00-DX1.387f0968-fcec-4864-86f8-9c87f658c371,True,False,False
TCGA-BR-A4CR-01Z-00-DX1.9DC43CFC-D1DC-4851-A1C1-CE8E3A24B8A4,True,False,False
TCGA-BR-A4IU-01Z-00-DX1.4F3CD2B4-A19E-42C5-9ABD-850D80D47E4C,True,False,False
TCGA-BR-A4IV-01Z-00-DX1.53BA2682-9B7A-4035-B811-4A3504158298,True,False,False
TCGA-BR-A4IZ-01Z-00-DX1.8D8B49FE-E60E-4DED-AC30-FD32605E7EAF,True,False,False
TCGA-BR-A4J1-01Z-00-DX1.B4F9F7D6-174B-42C9-AFFF-A088398F18EA,True,False,False
TCGA-BR-A4J2-01Z-00-DX1.37D92442-6B00-4171-81E3-73A7FC6BBEF4,True,False,False
TCGA-BR-A4J4-01Z-00-DX1.06376906-1008-433B-BD90-B5697B0BBEE3,True,False,False
TCGA-BR-A4J6-01Z-00-DX1.59317146-9CAF-4F48-B9F6-D026B3603652,True,False,False
TCGA-BR-6458-01Z-00-DX1.e889b058-99ab-4337-84a5-60a884caad55,True,False,False
TCGA-BR-A4J7-01Z-00-DX1.95C74F68-FA18-446D-934D-296D9215D500,True,False,False
TCGA-BR-A4J8-01Z-00-DX1.40FF4C05-E9BF-412B-93D7-5E0CDCDAC4B1,True,False,False
TCGA-BR-A4J9-01Z-00-DX1.BF65A4F7-AB59-4488-A7C1-152C89BEA917,True,False,False
TCGA-BR-A4QL-01Z-00-DX1.90F74AB9-6A84-487B-B992-BC66B71A4E1D,True,False,False
TCGA-BR-A4QM-01Z-00-DX1.B6333EBE-31EF-4673-AB51-63439E631B8B,True,False,False
TCGA-CD-5803-01Z-00-DX1.8d786276-18f5-4017-ba30-79e46b2da513,True,False,False
TCGA-CD-5804-01Z-00-DX1.c5c22749-71dc-4812-84ba-2ef6f5a1463d,True,False,False
TCGA-BR-6564-01Z-00-DX1.ad86e83f-ebfd-4eee-8bf8-7490c5f79a17,True,False,False
TCGA-CD-8524-01Z-00-DX1.DECAC3E1-31F4-4D7E-9ABD-8E0CF27DB4B9,True,False,False
TCGA-CD-8527-01Z-00-DX1.B03F39C4-F5F3-419A-BC2C-437EC56EFEC2,True,False,False
TCGA-CD-8532-01Z-00-DX1.13868263-2259-4D74-8263-A79338BDE5A7,True,False,False
TCGA-CD-A487-01Z-00-DX1.A026BD2F-B721-4340-83D5-7AA39227C90F,True,False,False
TCGA-CD-A489-01Z-00-DX1.AB03DA27-6A86-41C7-9305-E5400E6C47AC,True,False,False
TCGA-CD-A48A-01Z-00-DX1.C4416A6F-38A6-4743-990A-CE27923A2067,True,False,False
TCGA-CD-A48C-01Z-00-DX1.2AF2A65B-6F81-43F5-AC0F-06EAE3C567F3,True,False,False
TCGA-CD-A4MJ-01Z-00-DX1.0F0094F7-0D4D-484E-B31D-FDCDE8BC1440,True,False,False
TCGA-D7-5577-01Z-00-DX1.e9ca39a5-7c5c-4e43-ac89-8652f44b08bb,True,False,False
TCGA-D7-5579-01Z-00-DX1.6b638a16-4bd1-4624-a57b-4088214e34a9,True,False,False
TCGA-D7-5579-01Z-00-DX2.092BDD5E-3D0B-442C-ADE1-E684BC658D2E,True,False,False
TCGA-BR-8285-01Z-00-DX1.8d926a43-0e57-434a-8968-de8ccf749d2e,True,False,False
TCGA-D7-6519-01Z-00-DX1.5f7dcb29-030f-4011-affe-47dab4b9da03,True,False,False
TCGA-D7-6519-01Z-00-DX2.D42BA621-1099-4C4F-B691-B124F871A1CB,True,False,False
TCGA-D7-6520-01Z-00-DX2.60B9C76F-93F5-461E-84F5-C3A3734E5D3C,True,False,False
TCGA-BR-8364-01Z-00-DX1.245676db-6d78-4ae4-ae36-b4a70781a2f8,True,False,False
TCGA-D7-6525-01Z-00-DX1.4c140df7-e1b6-4e10-bf13-0006484d6a4f,True,False,False
TCGA-D7-6525-01Z-00-DX2.1784F199-7F06-45BB-892A-EFB9009275EB,True,False,False
TCGA-D7-6526-01Z-00-DX1.d954acfe-8efc-4ab7-965b-edc8c3afdfc6,True,False,False
TCGA-D7-6528-01Z-00-DX1.3c2ec0f4-9b8f-45c5-920d-5afe55890219,True,False,False
TCGA-D7-A4Z0-01Z-00-DX1.3D9BDA76-6884-4012-AB91-C374F32B58FB,False,True,False
TCGA-D7-5578-01Z-00-DX1.8216cb00-cc28-4872-aef7-3b9c18e16117,False,True,False
TCGA-VQ-A8E7-01Z-00-DX1.30F18F35-5E77-429B-9840-27E60F5129B8,False,True,False
TCGA-BR-8589-01Z-00-DX1.5cd1a083-358a-4238-b3ca-1bfcdc084e80,False,True,False
TCGA-BR-A4CS-01Z-00-DX1.84B5892C-6C7F-474D-BA09-04E870A47764,False,True,False
TCGA-CD-A4MI-01Z-00-DX1.67267177-498C-4835-A95A-FF8C2A9DDB97,False,True,False
TCGA-D7-A4YU-01Z-00-DX1.42DF1586-BD02-4482-AEAF-8F2C1BBB1C20,False,True,False
TCGA-CD-8526-01Z-00-DX1.499C498B-2D4E-4285-AD07-162788E87579,False,True,False
TCGA-BR-8588-01Z-00-DX1.34ca86de-a957-4cf7-9337-de0bba1844bc,False,True,False
TCGA-BR-8382-01Z-00-DX1.b74fc4a1-4dfc-47dc-8ee1-2fa44ad17a69,False,True,False
TCGA-D7-6522-01Z-00-DX2.0CEA0837-BBD6-4C5F-87D6-DA93E1DEDDC3,False,True,False
TCGA-D7-8574-01Z-00-DX1.72155AB8-7B77-46D1-85B0-EACABCD25EF2,False,True,False
TCGA-BR-8676-01Z-00-DX1.297da9bc-fbfd-4277-84e1-297f177211db,False,True,False
TCGA-D7-6522-01Z-00-DX1.037aabb6-3546-44d4-991f-d7c5461b83f6,False,True,False
TCGA-VQ-A8E3-01Z-00-DX1.2CEA9979-EC34-48E2-A092-55757506490A,False,True,False
TCGA-VQ-AA6A-01Z-00-DX1.52D958F4-34B3-43F1-9DAC-960E69C958CA,False,True,False
TCGA-D7-5577-01Z-00-DX2.FFE2889A-1E01-4D57-9B81-671465A1FB21,False,True,False
TCGA-D7-6521-01Z-00-DX2.3742698F-7643-4A73-8524-A46EEFFCD761,False,True,False
TCGA-BR-A452-01Z-00-DX1.049385EF-FF29-4124-800D-A3FF525A85A0,False,True,False
TCGA-D7-6524-01Z-00-DX1.ec1248f6-7d22-49c5-8300-673d25819e1d,False,True,False
TCGA-VQ-A8P8-01Z-00-DX1.85D05076-70BE-46A6-B866-94846CD22670,False,True,False
TCGA-CD-5813-01Z-00-DX1.a9b5e164-af59-4834-99d2-a3fb0d430def,False,True,False
TCGA-D7-6815-01Z-00-DX1.518E266F-0FF6-4768-85C6-19D77935A537,False,True,False
TCGA-CD-5799-01Z-00-DX1.ce4c1cea-febc-4274-af53-e7853dcf8864,False,True,False
TCGA-D7-6526-01Z-00-DX2.8846E328-5343-4A95-A77D-3827F443A989,False,True,False
TCGA-HJ-7597-01Z-00-DX1.4218e9a0-3ef1-4073-8336-1fe81c0bce90,False,True,False
TCGA-BR-8590-01Z-00-DX1.504afa1d-3a8f-423f-9edf-4df35720c05f,False,True,False
TCGA-BR-8365-01Z-00-DX1.0cf05858-a4a5-468e-aa62-d3e3e91eab4a,False,True,False
TCGA-VQ-A8DL-01Z-00-DX1.E720AE39-654E-4587-A294-2ED2BCE6F043,False,True,False
TCGA-VQ-AA6F-01Z-00-DX1.EA90F7CF-FE3F-4FED-A8E0-C83FEE96F4CA,False,True,False
TCGA-D7-6521-01Z-00-DX1.928f6bc8-8283-4195-9cd7-6d6eb72bb68b,False,True,False
TCGA-BR-8373-01Z-00-DX1.d508dfad-2195-4aa4-bccc-58a450d07182,False,True,False
TCGA-D7-8575-01Z-00-DX2.7505FB70-2931-459B-B23A-4D24B080E383,False,True,False
TCGA-VQ-A91A-01Z-00-DX1.B0F3EE79-4246-4534-9763-EB9C6D60F3AA,False,True,False
TCGA-VQ-A91N-01Z-00-DX1.4F7CF3DD-8AAA-43DE-98C1-E44B2B5FB019,False,True,False
TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8,False,True,False
TCGA-D7-6817-01Z-00-DX2.725AB42B-1396-48E6-B37A-62955F72DD0F,False,True,False
TCGA-BR-8380-01Z-00-DX1.4692f9c9-a7f2-4274-be65-6990f02c1275,False,True,False
TCGA-VQ-A8E0-01Z-00-DX1.81F45F4C-5D39-4C76-9888-064D53C9A80D,False,True,False
TCGA-VQ-A91U-01Z-00-DX1.84D19359-4AC3-4C7A-BC5B-7B63173ABB60,False,True,False
TCGA-D7-A4Z0-01Z-00-DX1.3D9BDA76-6884-4012-AB91-C374F32B58FB,False,False,True
TCGA-D7-5578-01Z-00-DX1.8216cb00-cc28-4872-aef7-3b9c18e16117,False,False,True
TCGA-VQ-A8E7-01Z-00-DX1.30F18F35-5E77-429B-9840-27E60F5129B8,False,False,True
TCGA-BR-8589-01Z-00-DX1.5cd1a083-358a-4238-b3ca-1bfcdc084e80,False,False,True
TCGA-BR-A4CS-01Z-00-DX1.84B5892C-6C7F-474D-BA09-04E870A47764,False,False,True
TCGA-CD-A4MI-01Z-00-DX1.67267177-498C-4835-A95A-FF8C2A9DDB97,False,False,True
TCGA-D7-A4YU-01Z-00-DX1.42DF1586-BD02-4482-AEAF-8F2C1BBB1C20,False,False,True
TCGA-CD-8526-01Z-00-DX1.499C498B-2D4E-4285-AD07-162788E87579,False,False,True
TCGA-BR-8588-01Z-00-DX1.34ca86de-a957-4cf7-9337-de0bba1844bc,False,False,True
TCGA-BR-8382-01Z-00-DX1.b74fc4a1-4dfc-47dc-8ee1-2fa44ad17a69,False,False,True
TCGA-D7-6522-01Z-00-DX2.0CEA0837-BBD6-4C5F-87D6-DA93E1DEDDC3,False,False,True
TCGA-D7-8574-01Z-00-DX1.72155AB8-7B77-46D1-85B0-EACABCD25EF2,False,False,True
TCGA-BR-8676-01Z-00-DX1.297da9bc-fbfd-4277-84e1-297f177211db,False,False,True
TCGA-D7-6522-01Z-00-DX1.037aabb6-3546-44d4-991f-d7c5461b83f6,False,False,True
TCGA-VQ-A8E3-01Z-00-DX1.2CEA9979-EC34-48E2-A092-55757506490A,False,False,True
TCGA-VQ-AA6A-01Z-00-DX1.52D958F4-34B3-43F1-9DAC-960E69C958CA,False,False,True
TCGA-D7-5577-01Z-00-DX2.FFE2889A-1E01-4D57-9B81-671465A1FB21,False,False,True
TCGA-D7-6521-01Z-00-DX2.3742698F-7643-4A73-8524-A46EEFFCD761,False,False,True
TCGA-BR-A452-01Z-00-DX1.049385EF-FF29-4124-800D-A3FF525A85A0,False,False,True
TCGA-D7-6524-01Z-00-DX1.ec1248f6-7d22-49c5-8300-673d25819e1d,False,False,True
TCGA-VQ-A8P8-01Z-00-DX1.85D05076-70BE-46A6-B866-94846CD22670,False,False,True
TCGA-CD-5813-01Z-00-DX1.a9b5e164-af59-4834-99d2-a3fb0d430def,False,False,True
TCGA-D7-6815-01Z-00-DX1.518E266F-0FF6-4768-85C6-19D77935A537,False,False,True
TCGA-CD-5799-01Z-00-DX1.ce4c1cea-febc-4274-af53-e7853dcf8864,False,False,True
TCGA-D7-6526-01Z-00-DX2.8846E328-5343-4A95-A77D-3827F443A989,False,False,True
TCGA-HJ-7597-01Z-00-DX1.4218e9a0-3ef1-4073-8336-1fe81c0bce90,False,False,True
TCGA-BR-8590-01Z-00-DX1.504afa1d-3a8f-423f-9edf-4df35720c05f,False,False,True
TCGA-BR-8365-01Z-00-DX1.0cf05858-a4a5-468e-aa62-d3e3e91eab4a,False,False,True
TCGA-VQ-A8DL-01Z-00-DX1.E720AE39-654E-4587-A294-2ED2BCE6F043,False,False,True
TCGA-VQ-AA6F-01Z-00-DX1.EA90F7CF-FE3F-4FED-A8E0-C83FEE96F4CA,False,False,True
TCGA-D7-6521-01Z-00-DX1.928f6bc8-8283-4195-9cd7-6d6eb72bb68b,False,False,True
TCGA-BR-8373-01Z-00-DX1.d508dfad-2195-4aa4-bccc-58a450d07182,False,False,True
TCGA-D7-8575-01Z-00-DX2.7505FB70-2931-459B-B23A-4D24B080E383,False,False,True
TCGA-VQ-A91A-01Z-00-DX1.B0F3EE79-4246-4534-9763-EB9C6D60F3AA,False,False,True
TCGA-VQ-A91N-01Z-00-DX1.4F7CF3DD-8AAA-43DE-98C1-E44B2B5FB019,False,False,True
TCGA-BR-A4QI-01Z-00-DX1.68312256-CBC5-4350-B4AD-A5990948BCB8,False,False,True
TCGA-D7-6817-01Z-00-DX2.725AB42B-1396-48E6-B37A-62955F72DD0F,False,False,True
TCGA-BR-8380-01Z-00-DX1.4692f9c9-a7f2-4274-be65-6990f02c1275,False,False,True
TCGA-VQ-A8E0-01Z-00-DX1.81F45F4C-5D39-4C76-9888-064D53C9A80D,False,False,True
TCGA-VQ-A91U-01Z-00-DX1.84D19359-4AC3-4C7A-BC5B-7B63173ABB60,False,False,True
